state_abbr,city_norm,median_sqft,p25_sqft,p75_sqft,kaggle_n,median_ppsqft,sqft_range
PA,warren center,1278.0,1278.0,1278.0,1,97.80907668231612,0.0
PA,warrendale,1800.0,1560.0,1950.0,3,216.66666666666666,390.0
PA,warrington,2368.0,1884.5,2606.5,47,249.95,722.0
PA,warrior run,1196.0,1196.0,1196.0,1,118.64548494983278,0.0
PA,warriors mark,2904.0,2615.5,4140.0,7,191.20458891013385,1524.5
PA,warwick,2448.0,2350.0,2548.0,3,241.01307189542484,198.0
PA,washington,1680.0,1210.5,2043.5,98,125.54303183229814,833.0
PA,washington boro,1121.0,873.5,1687.25,4,213.65207489878543,813.75
PA,washington crossing,4113.0,3378.0,4535.0,12,282.6307006419323,1157.0
PA,waterfall,720.0,720.0,720.0,1,111.11111111111111,0.0
PA,waterford,1944.5,1635.25,2458.75,24,167.47055635359067,823.5
PA,waterville,1413.5,1156.5,1601.25,4,123.10789049919485,444.75
PA,watsontown,2123.0,1919.0,2415.0,13,144.92753623188406,496.0
PA,wattsburg,2252.0,1945.5,8867.75,4,60.62263158938952,6922.25
PA,waverly,3579.0,3579.0,3579.0,1,139.42442022911428,0.0
PA,waverly township,4815.0,3506.0,5732.0,3,180.4782674086329,2226.0
PA,waymart,1539.0,1234.0,2484.0,13,138.996138996139,1250.0
PA,wayne,2578.0,1871.5,3700.0,94,326.1612349759989,1828.5
PA,wayne county,1892.0,1892.0,1892.0,1,369.4503171247357,0.0
PA,waynesboro,1662.0,1276.0,1950.0,85,156.21875,674.0
PA,waynesburg,2072.5,1728.5,2503.5,18,81.13506387526971,775.0
PA,weatherly,1560.0,1420.0,3153.0,11,112.78195488721805,1733.0
PA,weedville,1049.0,927.0,1138.5,4,100.42988572888905,211.5
PA,weikert,1025.0,1025.0,1425.0,3,682.829268292683,400.0
PA,weisenberg township,2842.0,2842.0,2842.0,1,165.3764954257565,0.0
PA,weissport,3176.0,3176.0,3176.0,1,31.454659949622165,0.0
PA,wellsboro,1710.0,1461.0,2422.5,34,120.33353365384616,961.5
PA,wellsville,1858.0,1621.0,3106.75,6,164.2395380128064,1485.75
PA,wernersville,2160.0,1585.0,2780.0,19,138.22131466355503,1195.0
PA,wescosville,1894.0,1894.0,1894.0,1,171.59450897571278,0.0
PA,wesleyville,1474.5,1352.75,1596.25,2,82.13747684241685,243.5
PA,west alexander,2351.0,1564.0,2519.5,3,83.70535714285714,955.5
PA,west brandywine,2495.0,2495.0,2495.0,1,170.34068136272546,0.0
PA,west chester,2346.0,1829.75,3338.5,242,230.4875892691523,1508.75
PA,west conshohocken,1351.5,1270.75,1432.25,2,254.7497875554716,161.5
PA,west decatur,1536.0,1144.5,1940.0,4,103.21429455751993,795.5
PA,west easton,1060.0,1060.0,1060.0,1,109.90566037735849,0.0
PA,west elizabeth,1500.0,1500.0,1500.0,1,86.6,0.0
PA,west grove,2294.0,1691.5,2922.5,28,176.8483981031691,1231.0
PA,west hazleton,1856.0,1501.5,4650.0,4,65.86519961519961,3148.5
PA,west hickory,977.0,847.5,1106.5,2,118.42282590078517,259.0
PA,west lawn,1412.0,1394.5,1543.0,3,131.0198300283286,148.5
PA,west middlesex,1776.5,1272.75,2280.25,2,123.18653031254203,1007.5
PA,west mifflin,1286.0,1052.0,1499.25,40,114.78053101215991,447.25
PA,west milton,1752.0,1620.0,1884.0,2,144.17562724014337,264.0
PA,west newton,1150.0,975.0,1325.0,2,105.0,350.0
PA,west pittsburg,1080.0,1076.0,1252.0,3,70.15449438202248,176.0
PA,west pittston,3456.0,2906.0,4503.5,3,118.89749594667627,1597.5
PA,west rockhill township,1352.0,1352.0,1352.0,1,147.18934911242604,0.0
PA,west springfield,1567.5,1423.75,2249.0,6,88.08160729080365,825.25
PA,west sunbury,1324.0,1324.0,1324.0,1,117.06948640483384,0.0
PA,west wyoming,3600.0,3600.0,3600.0,1,97.19444444444444,0.0
PA,westfield,1576.0,1222.0,2045.0,13,72.99270072992701,823.0
PA,westmoreland city,1494.0,1452.0,1536.0,2,69.59887279885662,84.0
PA,westover,1768.0,1724.0,1812.0,2,109.75856937602627,88.0
PA,westport,1536.0,891.0,2445.0,4,111.2707182320442,1554.0
PA,wexford,2082.0,1565.0,2842.5,56,207.68862111461044,1277.5
PA,white,4864.0,4864.0,4864.0,1,203.53618421052633,0.0
PA,white haven,1672.0,966.5,2188.0,15,124.23363711681856,1221.5
PA,whitehall,1893.0,1501.0,2185.0,27,142.30769230769232,684.0
PA,wiconisco,1489.5,1334.25,1644.75,2,121.25742154368108,310.5
PA,wilburton,1321.5,1307.25,1335.75,2,57.11257196872046,28.5
PA,wilcox,1683.0,714.0,2936.5,4,64.25215919701213,2222.5
PA,wilkes barre,2042.0,1442.0,2552.0,43,72.28915662650603,1110.0
PA,wilkes barre township,1128.0,1128.0,1128.0,1,66.40070921985816,0.0
PA,williams township,2659.0,2550.0,2722.0,9,206.10944527736132,172.0
PA,williamsburg,2484.0,2484.0,2484.0,1,52.33494363929147,0.0
PA,williamsport,2162.0,1405.0,2960.25,56,73.52696396786453,1555.25
PA,williamstown,2120.0,1756.75,2334.75,6,40.33124577884202,578.0
PA,willow grove,1430.0,1142.0,1868.0,33,241.25874125874125,726.0
PA,willow street,1864.0,1452.0,2068.0,11,193.0628272251309,616.0
PA,wilmerding,1152.0,1152.0,1326.0,5,71.61458333333333,174.0
PA,wilson,1280.0,1232.0,1800.0,5,130.55555555555554,568.0
PA,winburne,892.0,892.0,892.0,1,61.54708520179372,0.0
PA,wind gap,2542.0,1756.75,2857.5,10,136.02675462806928,1100.75
PA,wind ridge,1584.0,1584.0,1584.0,1,205.11363636363637,0.0
PA,windber,1716.0,1216.0,2304.0,19,50.416666666666664,1088.0
PA,windsor,1784.0,1174.0,2034.75,12,148.2933219886129,860.75
PA,winfield,2600.0,1890.0,2645.0,9,169.50757575757575,755.0
PA,womelsdorf,1674.0,1249.0,1753.25,16,142.22161998291273,504.25
PA,woodbury,2976.0,2976.0,2976.0,1,70.56451612903226,0.0
PA,woodland,1494.0,1040.0,1560.0,5,79.9,520.0
PA,woodlyn,1208.0,1141.0,1622.25,8,161.42389270118528,481.25
PA,woodward,1412.0,1310.0,1514.0,2,325.4874434463314,204.0
PA,woolrich,1876.0,1876.0,1876.0,1,181.18336886993603,0.0
PA,worcester,5123.0,4361.5,7520.5,3,252.05686630369027,3159.0
PA,wormleysburg,1313.5,1040.75,1586.25,2,153.1836252689618,545.5
PA,worthington,1650.0,1399.0,1906.25,4,108.94092055126917,507.25
PA,wrightsville,1624.0,1217.0,1892.0,11,132.32758620689654,675.0
PA,wyalusing,1704.5,1337.0,2229.5,12,148.24105978766994,892.5
PA,wyano,2128.0,2128.0,2128.0,1,11.701127819548873,0.0
PA,wyncote,1966.0,1690.0,3200.0,17,176.70568084499,1510.0
PA,wyndmoor,1973.5,1713.25,2668.25,10,226.10017531433562,955.0
PA,wynnewood,2002.0,1222.0,3465.0,47,265.52287581699346,2243.0
PA,wyoming,2192.0,2188.0,2196.0,2,76.99400599400599,8.0
PA,wyomissing,2834.0,1957.0,5000.0,21,153.2258064516129,3043.0
PA,wysox,2006.5,1929.0,2047.25,6,123.79990362821908,118.25
PA,yardley,2581.0,1932.0,3269.0,77,234.28387096774193,1337.0
PA,yatesville,2500.0,2500.0,2500.0,1,58.0,0.0
PA,yeadon,1426.0,1320.75,1858.5,8,150.94484887802804,537.75
PA,yeagertown,1322.0,1261.0,2072.5,3,79.4251134644478,811.5
PA,yoe,1210.0,1203.0,1364.0,3,132.1487603305785,161.0
PA,york,1900.0,1500.0,2443.0,525,127.07340324118208,943.0
PA,york haven,1684.0,1301.5,2001.0,22,166.94320209802385,699.5
PA,york springs,1565.0,1273.5,1656.75,10,150.01182419254172,383.25
PA,youngsville,2544.0,2544.0,2544.0,1,79.40251572327044,0.0
PA,youngwood,1715.0,1427.5,1785.5,3,131.49122807017545,358.0
PA,zelienople,1981.5,1696.0,3436.5,14,179.0804305757136,1740.5
PA,zieglerville,2493.0,2289.0,2513.0,3,177.45803357314148,224.0
PA,zion grove,1669.0,1669.0,1669.0,1,224.68544038346315,0.0
PA,zionsville,4309.0,4309.0,4309.0,1,191.4597354374565,0.0
SC,abbeville,2099.0,1772.0,2800.0,5,135.69078947368422,1028.0
SC,adams run,1400.0,1228.0,2406.0,3,392.14285714285717,1178.0
SC,aiken,1796.0,1304.0,2536.5,539,149.7223926380368,1232.5
SC,alcolu,2474.0,2474.0,2474.0,1,50.52546483427648,0.0
SC,allendale,2200.0,1603.5,4961.0,7,64.32246998284734,3357.5
SC,anderson,1841.0,1517.0,2359.0,143,144.39376218323588,842.0
SC,andrews,1649.0,1293.0,2264.5,15,98.22695035460993,971.5
SC,arcadia,699.0,699.0,699.0,1,107.15307582260372,0.0
SC,atlantic beach,2655.0,1777.5,5374.0,3,165.7250470809793,3596.5
SC,awendaw,2450.0,2354.5,3458.75,8,402.7706212341575,1104.25
SC,aynor,1725.0,1500.0,2122.0,63,177.85309278350516,622.0
SC,bamberg,2000.0,1550.0,2666.0,11,89.14728682170542,1116.0
SC,barnwell,1790.0,1520.0,2275.0,23,104.9,755.0
SC,batesburg,1718.5,1525.5,2731.5,4,131.69476558055618,1206.0
SC,beaufort,1848.0,1505.0,2363.5,383,200.3338898163606,858.5
SC,beech island,2164.0,1768.0,2756.5,75,137.06453455168474,988.5
SC,belton,2350.0,1272.0,2722.0,11,145.8137347130762,1450.0
SC,bennettsville,1685.5,1267.25,2475.0,18,67.6527492196073,1207.75
SC,bishopville,1800.0,1163.0,2455.0,13,83.24074074074075,1292.0
SC,blacksburg,1768.0,1270.5,2184.5,15,125.62814070351759,914.0
SC,blackstock,2797.0,2413.5,2976.0,3,155.27733755942947,562.5
SC,blackville,1792.0,1448.0,2492.0,9,84.54241071428571,1044.0
SC,blair,1915.0,1915.0,1915.0,1,130.0261096605744,0.0
SC,bluffton,2400.0,1816.5,3220.75,490,247.5636960625293,1404.25
SC,blythewood,2200.0,1719.0,2742.0,65,161.3591654247392,1023.0
SC,boiling springs,1946.5,1508.25,2602.0,196,145.29661016949154,1093.75
SC,bonneau,1568.0,1315.5,2064.0,11,149.12280701754386,748.5
SC,bowman,2302.5,2214.75,2390.25,2,136.73474673032416,175.5
SC,branchville,984.0,940.0,1129.5,3,192.0731707317073,189.5
SC,brunson,1630.0,1568.5,2323.5,3,109.8159509202454,755.0
SC,burton,1938.0,1938.0,1938.0,1,170.22703818369453,0.0
SC,cades,2142.0,2142.0,2142.0,1,43.27731092436975,0.0
SC,calhoun falls,1371.0,1243.5,1594.5,3,115.97374179431073,351.0
SC,callawassie island,1636.0,1636.0,1636.0,1,125.30562347188264,0.0
SC,camden,2241.0,1850.0,2467.75,56,143.43737341172476,617.75
SC,cameron,2832.0,2040.25,3407.75,4,125.81449959208874,1367.5
SC,campobello,1942.0,1613.0,2200.0,25,193.39065018807094,587.0
SC,carlisle,1064.0,1036.0,1260.0,3,117.4812030075188,224.0
SC,carolina shores,1518.0,1518.0,1518.0,1,210.14492753623188,0.0
SC,cassatt,980.0,980.0,980.0,1,76.53061224489795,0.0
SC,catawba,1885.0,1831.0,2179.0,5,206.84350132625994,348.0
SC,cayce,1311.0,1130.5,1923.5,11,129.77053140096618,793.0
SC,central,3600.0,2448.0,7030.0,17,141.66666666666666,4582.0
SC,chapin,2356.0,2079.5,2873.0,87,185.00987654320988,793.5
SC,chappells,1300.0,1300.0,1300.0,1,323.0769230769231,0.0
SC,charleston,1840.0,1353.0,2583.0,666,317.4294261075925,1230.0
SC,cheraw,1580.0,1409.0,2114.5,23,99.96522948539638,705.5
SC,cherry grove,1663.5,1480.25,2400.25,6,376.19913363087426,920.0
SC,chesnee,1750.5,1456.0,2166.0,74,162.25474650819694,710.0
SC,chester,1464.5,1227.5,2255.75,46,157.32173913043476,1028.25
SC,chesterfield,1949.5,1431.5,2079.0,8,79.26858469019376,647.5
SC,clarks hill,1712.0,1585.0,2228.25,4,184.16666666666669,643.25
SC,clemson,2319.0,1403.0,3427.5,22,179.83379617418348,2024.5
SC,clifton,1400.0,1400.0,1400.0,1,92.78571428571429,0.0
SC,clinton,1404.0,1059.0,1589.0,7,67.96733212341198,530.0
SC,clio,2072.0,2072.0,2072.0,1,18.29150579150579,0.0
SC,clover,2100.5,1763.25,2368.0,166,183.265187390069,604.75
SC,columbia,1704.0,1277.0,2398.0,277,142.43863816310372,1121.0
SC,conway,1634.0,1384.0,1980.5,767,173.13953488372093,596.5
SC,cope,1547.0,1242.0,2012.5,4,130.12925442612942,770.5
SC,cordova,1392.0,1296.0,2303.5,3,122.05459770114942,1007.5
SC,cottageville,1848.0,1441.25,2083.0,8,123.52063367481824,641.75
SC,coward,2195.0,1783.25,2760.0,4,123.33224353788239,976.75
SC,cowpens,1642.0,1453.0,1828.0,21,146.617497456765,375.0
SC,cross,1808.0,1581.25,2308.0,10,123.07066080694695,726.75
SC,cross hill,1638.0,1407.0,1869.0,2,145.57823129251702,462.0
SC,dalzell,2023.0,1454.25,2605.0,34,121.11119613345106,1150.75
SC,daniel island,3054.0,2543.0,4234.0,6,473.4118674916328,1691.0
SC,darlington,1518.0,1256.0,2100.0,45,86.56391659111515,844.0
SC,dataw island,2282.0,1882.5,2497.0,10,281.3998694171108,614.5
SC,daufuskie island,3422.0,1890.0,4332.0,13,277.0083102493075,2442.0
SC,denmark,1500.0,1326.0,1752.0,5,88.4703196347032,426.0
SC,dewees island,2530.0,2486.5,2681.0,3,634.0564879246828,194.5
SC,dillon,1684.0,1371.0,2221.75,30,78.56280193236715,850.75
SC,dorchester,2304.0,1568.0,2859.0,7,154.59457236842104,1291.0
SC,due west,4221.0,4221.0,4221.0,1,104.21701018715945,0.0
SC,duncan,2010.0,1540.5,2383.0,55,153.86673802515386,842.5
SC,early branch,1351.0,1165.5,1688.0,3,142.75510204081633,522.5
SC,easley,2175.0,1927.0,2368.0,91,141.28465804066545,441.0
SC,eastover,2338.0,2233.0,3027.0,3,149.7005988023952,794.0
SC,edgefield,1906.0,1615.0,2541.0,35,143.49578820697954,926.0
SC,edgemoor,1666.0,1640.5,1691.5,2,120.68326027649205,51.0
SC,edisto beach,1707.5,1387.25,2082.25,4,492.8551480679064,695.0
SC,edisto island,2410.0,1677.0,3108.0,13,388.5135135135135,1431.0
SC,effingham,1750.0,1300.0,2135.0,13,107.142313184198,835.0
SC,elgin,2227.5,1741.5,2575.25,74,152.71036805015876,833.75
SC,elloree,2050.0,1800.0,2793.0,21,169.83282674772036,993.0
SC,enoree,1656.0,1118.0,1700.0,5,138.4083044982699,582.0
SC,estill,1801.5,1428.0,2242.5,6,107.07920970473673,814.5
SC,eureka mill,1448.0,1448.0,1448.0,1,250.0,0.0
SC,eutawville,1924.0,1429.5,2275.0,11,136.22603430877902,845.5
SC,fair play,5300.0,3988.0,5395.5,3,167.7877428998505,1407.5
SC,fairfax,1520.5,1105.25,1899.25,4,34.323502813504824,794.0
SC,fingerville,1846.0,1709.5,1982.5,2,78.40397193436792,273.0
SC,florence,2100.0,1585.75,2732.75,328,122.5971808412396,1147.0
SC,folly beach,1784.0,1278.5,2408.25,26,929.1818292091218,1129.75
SC,forest acres,1229.0,1229.0,1229.0,1,240.03254678600487,0.0
SC,fork,1837.0,1837.0,1837.0,1,64.77953184540011,0.0
SC,fort lawn,1708.0,1634.25,1785.5,6,137.9542836196062,151.25
SC,fort mill,2627.5,1918.75,3606.0,104,223.28112141729457,1687.25
SC,fountain inn,2300.0,1694.0,2570.0,33,158.31503792949576,876.0
SC,fripp island,2370.0,1749.5,2935.5,24,446.8498168498169,1186.0
SC,furman,4800.0,4800.0,4800.0,1,260.4166666666667,0.0
SC,gadsden,2596.0,2198.0,2994.0,2,77.98087002096436,796.0
SC,gaffney,1702.0,1273.25,1957.25,132,144.6445423548558,684.0
SC,galivants ferry,1886.0,1493.25,2091.5,22,188.6602507281246,598.25
SC,garden city,1296.0,1144.0,1405.5,8,111.47569444444446,261.5
SC,garden city beach,1347.0,832.5,2343.0,48,362.86786786786786,1510.5
SC,gaston,1568.0,1252.75,1924.0,12,99.2063492063492,671.25
SC,georgetown,1776.0,1519.0,2163.0,157,176.67851851851853,644.0
SC,gilbert,2169.0,1750.25,2855.25,12,211.8642387099107,1105.0
SC,glendale,1838.0,1838.0,1838.0,1,84.33079434167574,0.0
SC,gloverville,1050.0,1050.0,1050.0,1,119.04761904761905,0.0
SC,goose creek,1600.0,1326.5,2152.0,116,181.01497893587145,825.5
SC,graniteville,2225.0,1774.0,2636.5,240,134.11180635567163,862.5
SC,gray court,1200.0,1200.0,1200.0,1,191.66666666666666,0.0
SC,great falls,1086.0,992.5,2146.0,7,135.13513513513513,1153.5
SC,greeleyville,938.0,938.0,938.0,1,83.15565031982942,0.0
SC,green pond,896.0,896.0,896.0,1,180.80357142857142,0.0
SC,green sea,1821.0,1460.0,2316.5,8,156.34477183518345,856.5
SC,greenville,1597.0,1400.0,2112.0,61,177.78571428571428,712.0
SC,greenwood,2085.0,1995.0,2689.0,32,136.83709273182956,694.0
SC,greer,1674.0,1654.5,2112.5,116,159.03121599647153,458.0
SC,gresham,1485.0,1477.5,1492.5,2,142.14965986394557,15.0
SC,hamer,2104.0,2104.0,2104.0,1,131.98669201520912,0.0
SC,hampton,1828.5,1495.5,2522.25,20,102.10661431591664,1026.75
SC,hanahan,1892.0,1434.0,2549.0,61,203.48837209302326,1115.0
SC,hardeeville,2040.0,1690.0,2478.0,81,185.51209469891919,788.0
SC,harleyville,1980.0,1664.0,2166.0,5,136.71875,502.0
SC,hartsville,1662.5,1491.75,2138.75,60,127.12916722904576,647.0
SC,heath springs,1836.0,1357.5,2432.5,10,176.76988380107667,1075.0
SC,hemingway,1767.0,1177.0,2560.5,24,111.27734877734878,1383.5
SC,hickory grove,1682.0,1682.0,1682.0,1,208.02615933412605,0.0
SC,hilton head island,1882.0,1241.5,2984.25,464,429.78603433450456,1742.75
SC,holly hill,2142.0,1500.0,2500.0,13,153.33333333333334,1000.0
SC,hollywood,2588.0,2035.0,3351.0,25,241.9115464529534,1316.0
SC,honea path,1673.0,1486.5,1929.5,3,131.5002988643156,443.0
SC,hopkins,2230.5,1850.25,2510.25,14,126.83227712071528,660.0
SC,huger,2197.5,1845.5,2481.0,40,213.25222811099235,635.5
SC,indian land,2847.0,2307.5,3456.0,79,205.0339366515837,1148.5
SC,inman,1632.0,1410.0,2019.5,195,161.48169838945827,609.5
SC,irmo,1917.0,1612.0,2465.5,51,155.5411535968892,853.5
SC,islandton,1437.5,1220.25,1607.0,4,166.1597051482558,386.75
SC,isle of palms,2752.5,1339.0,3586.25,70,824.3188070303395,2247.25
SC,iva,1800.0,1254.0,1800.0,5,108.33333333333333,546.0
SC,jackson,1247.0,998.0,1430.0,13,101.35135135135135,432.0
SC,james island,1326.0,1237.0,1502.0,5,319.00452488687785,265.0
SC,jamestown,1306.0,1075.0,1609.0,4,202.73684210526318,534.0
SC,jefferson,1287.5,1219.5,1595.0,8,137.80127195459005,375.5
SC,jenkinsville,1059.0,1059.0,1059.0,1,118.03588290840416,0.0
SC,johns island,2169.5,1746.75,2755.5,144,279.20267225362693,1008.75
SC,johnsonville,1882.0,1389.0,2058.5,11,106.21679064824654,669.5
SC,johnston,1896.0,1615.75,2795.5,12,82.00908323256442,1179.75
SC,jonesville,1644.0,1622.0,1649.5,3,71.875,27.5
SC,kershaw,1500.0,1331.0,2477.0,9,202.5965801139962,1146.0
SC,kiawah island,3088.0,1933.0,3722.0,77,965.819653699123,1789.0
SC,kingstree,1716.0,1228.0,2304.0,25,88.22740681147761,1076.0
SC,ladson,1701.0,1402.0,2058.5,95,172.32237539766703,656.5
SC,lady's island,2363.0,1885.25,2960.0,6,304.4852728506921,1074.75
SC,lake city,1600.0,1202.0,2108.0,39,120.7156191661481,906.0
SC,lake view,1564.0,1164.0,1774.5,8,103.8404552019523,610.5
SC,lake wylie,2660.5,2226.5,3629.75,24,210.7778357387121,1403.25
SC,lamar,1160.0,946.0,1340.0,5,86.875,394.0
SC,lancaster,1719.0,1359.25,2351.75,118,183.75585989942755,992.5
SC,landrum,2180.0,1443.0,3225.0,23,185.63988095238096,1782.0
SC,lane,2069.0,2069.0,2069.0,1,132.91445142580957,0.0
SC,latta,1832.0,1431.75,2152.0,10,92.26711752116577,720.25
SC,laurens,1567.0,1190.0,2200.0,5,127.22727272727273,1010.0
SC,leesville,2030.5,1794.25,2728.25,12,207.587255865519,934.0
SC,lexington,2083.0,1611.5,2476.0,120,160.63491024279267,864.5
SC,liberty,1577.0,1344.0,3169.0,9,143.57841590407068,1825.0
SC,liberty hill,1594.0,1594.0,1594.0,1,294.79297365119197,0.0
SC,lincolnville,2558.0,2558.0,2558.0,1,136.4347146207975,0.0
SC,litchfield,2062.0,2062.0,2062.0,1,387.9243452958293,0.0
SC,little river,1762.0,1397.0,2346.5,395,192.14285714285714,949.5
SC,lodge,1690.0,1690.0,1690.0,1,91.65680473372781,0.0
SC,long creek,1953.0,1953.0,1953.0,1,255.50435227854584,0.0
SC,longs,1685.0,1381.25,2050.0,248,182.97708871937272,668.75
SC,loris,1590.0,1320.0,1802.5,135,169.8201199200533,482.5
SC,lowndesville,1388.0,1388.0,1388.0,1,64.12103746397695,0.0
SC,lugoff,2208.5,1867.0,2387.5,18,141.70212765957447,520.5
SC,lyman,1995.0,1596.0,2511.0,67,155.01839201261166,915.0
SC,lynchburg,2116.0,2116.0,2116.0,1,112.94896030245746,0.0
SC,manning,1728.0,1404.0,2045.0,57,131.65905631659055,641.0
SC,marion,1764.0,1276.0,2438.0,43,103.29424902289225,1162.0
SC,mauldin,1597.5,1459.75,1735.25,2,130.17889783393764,275.5
SC,mayo,1664.0,1664.0,1664.0,1,105.16826923076923,0.0
SC,mcbee,1875.0,1875.0,1875.0,1,79.94666666666667,0.0
SC,mcclellanville,3014.5,1492.0,3465.0,10,441.4248536109304,1973.0
SC,mccoll,1981.5,1672.25,2290.75,2,82.02311078503301,618.5
SC,mcconnells,1265.0,1262.5,1379.5,3,200.73627844712183,117.0
SC,mccormick,2378.5,1981.25,3264.75,32,161.03515391064798,1283.5
SC,meggett,2682.0,1800.0,2964.0,5,363.5346756152125,1164.0
SC,modoc,1200.0,1200.0,1200.0,1,183.25,0.0
SC,moncks corner,1912.0,1594.0,2385.0,179,172.8624535315985,791.0
SC,moore,2086.5,1562.25,2607.0,36,151.3083197961459,1044.75
SC,mount pleasant,2433.0,1815.0,3278.0,352,333.39086380666834,1463.0
SC,mountain rest,1360.5,1315.75,1405.25,2,328.0406413630321,89.5
SC,mullins,1470.0,998.75,1802.5,24,96.91626794258374,803.75
SC,murrells inlet,1766.0,1435.0,2400.0,357,198.3882400322191,965.0
SC,myrtle beach,1700.0,1040.0,2350.0,2275,215.00083056478405,1310.0
SC,neeses,1312.5,1181.25,1443.75,2,92.44444444444444,262.5
SC,nesmith,1968.0,1784.0,2152.0,2,70.17123287671232,368.0
SC,new ellenton,1200.0,1097.0,1624.0,5,106.52709359605912,527.0
SC,newberry,2454.0,1764.0,2565.0,31,121.04873294346979,801.0
SC,nichols,1500.0,1400.0,1984.0,13,96.52360515021459,584.0
SC,ninety six,2590.0,2590.0,2590.0,1,289.57528957528956,0.0
SC,norris,1150.0,1150.0,1150.0,1,173.91304347826087,0.0
SC,north,1876.0,1497.5,2543.5,7,97.1989966555184,1046.0
SC,north augusta,2486.0,1521.25,2920.0,330,146.41816321416638,1398.75
SC,north charleston,1500.0,1142.5,2014.0,259,190.29495718363464,871.5
SC,north myrtle beach,1500.0,1063.5,2150.0,535,281.071964017991,1086.5
SC,norway,2014.0,1691.0,2337.0,2,63.439849624060145,646.0
SC,okatie,3156.0,1859.5,3748.25,38,329.45116359761084,1888.75
SC,olanta,1326.0,1203.0,1449.0,2,71.17931863160871,246.0
SC,olar,1560.0,1559.0,1561.0,2,57.74171226448433,2.0
SC,orangeburg,1887.0,1470.0,2422.0,73,102.04081632653062,952.0
SC,pacolet,1173.0,1080.25,1204.75,10,145.31155179036259,124.5
SC,pageland,1494.0,1261.0,1544.0,39,168.96144767899293,283.0
SC,pamplico,1504.0,1372.0,2330.0,5,92.42021276595744,958.0
SC,patrick,1364.0,1332.0,1396.0,2,102.02811893988364,64.0
SC,pauline,2173.0,1464.0,3125.25,4,150.04779679533868,1661.25
SC,pawleys island,1650.0,1277.0,2276.5,252,240.4470767650345,999.5
SC,pelion,2432.0,1904.0,2972.0,5,71.95723684210526,1068.0
SC,pelzer,1669.0,1472.0,2105.25,6,148.9159770898733,633.25
SC,pendleton,1610.0,1364.0,1959.0,16,164.505287051658,595.0
SC,pickens,1729.5,1461.25,2144.5,4,154.5805171530978,683.25
SC,piedmont,2196.0,1773.0,2511.0,37,147.82347504621072,738.0
SC,pineland,1848.0,1848.0,1848.0,1,135.28138528138527,0.0
SC,pineville,2432.0,2432.0,2432.0,1,127.46710526315789,0.0
SC,pinewood,1771.0,1416.0,2126.0,2,74.14578886246122,710.0
SC,pinopolis,2400.0,1800.0,4200.0,3,108.33333333333333,2400.0
SC,plum branch,2000.0,1764.5,2597.0,3,148.9981214777708,832.5
SC,pomaria,1474.5,1187.25,1761.75,2,181.59264681958678,574.5
SC,port royal,1663.0,1222.0,1874.25,30,250.56069391862752,652.25
SC,prosperity,1681.0,1245.0,2228.5,16,266.5482534043813,983.5
SC,quinby,1777.0,1670.0,1884.0,2,97.27373629188031,214.0
SC,ravenel,2173.0,1069.5,2541.0,8,387.67725769080124,1471.5
SC,reevesville,1536.0,1150.0,2041.0,5,140.30131826741996,891.0
SC,reidville,2538.0,2369.25,2889.0,14,128.50814382945072,519.75
SC,rembert,3481.5,3048.25,5280.5,8,159.21943689884023,2232.25
SC,richburg,1140.0,950.0,1330.0,2,182.4671052631579,380.0
SC,ridge spring,1270.0,1200.0,1352.0,4,114.19012181943216,152.0
SC,ridgeland,1595.0,1341.0,2091.0,47,173.44173441734418,750.0
SC,ridgeville,2152.5,1800.0,2537.5,20,189.53524887705004,737.5
SC,ridgeway,2150.0,1697.75,2759.0,10,233.32657657657657,1061.25
SC,road,2207.0,2207.0,2207.0,1,192.11599456275488,0.0
SC,rock hill,1600.0,1153.5,2347.0,151,189.23465096719931,1193.5
SC,rockville,4712.0,4712.0,4712.0,1,201.61290322580646,0.0
SC,roebuck,1997.0,1367.0,2200.0,15,151.42725598526704,833.0
SC,round o,1810.0,1601.0,2880.0,6,107.25797193877551,1279.0
SC,rowesville,1097.0,1097.0,1097.0,1,129.89972652689153,0.0
SC,ruby,1904.0,1904.0,1904.0,1,126.05042016806723,0.0
SC,ruffin,1824.0,1674.0,4362.0,3,120.6140350877193,2688.0
SC,saint george,1792.0,1179.0,2317.0,20,179.7929292929293,1138.0
SC,saint helena island,1516.0,1110.0,2288.0,51,288.5964912280702,1178.0
SC,saint matthews,2263.0,1604.25,2317.25,6,113.79926375054136,713.0
SC,saint stephen,2000.0,1313.5,2583.0,11,137.6086956521739,1269.5
SC,salem,2396.0,1880.75,3466.0,24,183.2891935693352,1585.25
SC,salley,2265.5,2066.75,2464.25,2,65.69401972144246,397.5
SC,salters,3100.0,2387.0,3395.0,3,221.02747909199522,1008.0
SC,saluda,2001.0,1689.0,2482.0,7,122.05044751830756,793.0
SC,santee,1438.0,1265.0,1838.0,23,140.18691588785046,573.0
SC,scranton,1350.0,1350.0,1350.0,1,48.148148148148145,0.0
SC,seabrook,1928.0,1679.0,2204.0,17,187.996887966805,525.0
SC,seabrook island,2104.0,1200.0,3224.5,24,516.3791960215499,2024.5
SC,sellers,2385.0,2172.5,2597.5,2,100.34588568523495,425.0
SC,seneca,1554.0,1381.0,2225.0,129,163.31636155606407,844.0
